date,temperature,humidity,luminosity
2019-11-27 16:43:28.173,23.9,27.0,96
2019-11-27 16:43:25.896,23.9,27.0,96
2019-11-27 16:43:23.615,23.9,27.0,96
2019-11-27 16:43:21.336,23.9,26.9,96
2019-11-27 16:43:19.059,23.9,26.9,96
2019-11-27 16:43:16.777,23.9,26.9,96
2019-11-27 16:43:14.500,23.9,26.8,96
2019-11-27 16:43:12.222,24.0,26.8,96
2019-11-27 16:43:09.946,23.9,26.8,100
2019-11-27 16:43:07.664,23.9,26.8,100
2019-11-27 16:43:05.387,24.0,26.9,99
2019-11-27 16:43:03.109,24.0,26.9,100
2019-11-27 16:43:00.832,24.0,26.9,100
2019-11-27 16:42:58.551,24.0,26.9,94
2019-11-27 16:42:56.273,23.9,27.0,100
2019-11-27 16:42:53.992,24.0,27.0,94
2019-11-27 16:42:51.715,23.9,27.0,89
2019-11-27 16:42:49.437,23.9,27.1,89
2019-11-27 16:42:47.160,24.0,27.1,90
2019-11-27 16:42:44.878,24.0,27.1,90
2019-11-27 16:42:42.601,24.0,27.1,90
2019-11-27 16:42:40.323,24.0,27.1,90
2019-11-27 16:42:38.046,24.0,27.0,89
2019-11-27 16:42:35.765,24.0,27.0,89
2019-11-27 16:42:33.487,24.0,27.0,88
2019-11-27 16:42:31.210,24.0,27.0,88
2019-11-27 16:42:28.933,24.0,27.0,88
2019-11-27 16:42:26.651,24.0,27.0,88
2019-11-27 16:42:24.374,24.0,26.9,88
2019-11-27 16:42:22.096,24.0,26.9,88
2019-11-27 16:42:19.815,24.0,26.9,88
2019-11-27 16:42:17.538,24.0,26.9,88
2019-11-27 16:42:15.261,24.0,26.9,88
2019-11-27 16:42:12.984,24.0,26.9,88
2019-11-27 16:42:10.703,24.0,27.0,88
2019-11-27 16:42:08.425,24.0,27.0,88
2019-11-27 16:42:06.148,24.0,27.1,88
2019-11-27 16:42:03.870,24.0,27.1,89
2019-11-27 16:42:01.589,24.0,27.1,88
2019-11-27 16:41:59.311,24.0,27.2,88
2019-11-27 16:41:57.034,24.0,27.3,91
2019-11-27 16:41:54.757,24.0,27.3,90
2019-11-27 16:41:52.479,24.0,27.3,81
2019-11-27 16:41:50.197,24.0,27.3,84
2019-11-27 16:41:47.920,24.0,27.2,84
2019-11-27 16:41:45.643,24.0,27.2,77
2019-11-27 16:41:43.365,24.0,27.1,72
2019-11-27 16:41:41.088,24.0,27.0,70
2019-11-27 16:41:38.807,24.0,27.0,74
2019-11-27 16:41:36.529,24.0,27.0,71
2019-11-27 16:41:34.252,24.0,27.0,70
2019-11-27 16:41:31.975,23.9,27.0,81
2019-11-27 16:41:29.694,23.9,27.1,77
2019-11-27 16:41:27.416,24.0,27.1,96
2019-11-27 16:41:25.139,24.0,27.1,91
2019-11-27 16:41:22.861,24.0,27.1,94
2019-11-27 16:41:20.580,24.0,27.1,96
2019-11-27 16:41:18.303,23.9,27.2,100
2019-11-27 16:41:16.025,24.0,27.2,100
2019-11-27 16:41:13.748,23.9,27.2,100
2019-11-27 16:41:11.471,23.9,27.2,98
2019-11-27 16:41:09.193,23.9,27.2,100
2019-11-27 16:41:06.912,24.0,27.3,99
2019-11-27 16:41:04.634,23.9,27.3,99
2019-11-27 16:41:02.357,23.9,27.3,98
2019-11-27 16:41:00.077,24.0,27.3,98
2019-11-27 16:40:57.798,24.0,27.3,97
2019-11-27 16:40:55.521,23.9,27.3,98
2019-11-27 16:40:53.243,23.9,27.3,98
2019-11-27 16:40:50.967,23.9,27.3,93
2019-11-27 16:40:48.685,23.9,27.3,92
2019-11-27 16:40:46.408,23.9,27.3,100
2019-11-27 16:40:44.131,24.0,27.3,99
2019-11-27 16:40:41.853,23.9,27.3,96
2019-11-27 16:40:39.575,23.9,27.2,96
2019-11-27 16:40:37.294,23.9,27.3,92
2019-11-27 16:40:35.017,23.9,27.3,100
2019-11-27 16:40:32.739,23.9,27.3,100
2019-11-27 16:40:30.462,23.9,27.3,99
2019-11-27 16:40:28.185,23.9,27.3,100
2019-11-27 16:40:25.904,23.9,27.4,95
2019-11-27 16:40:23.626,23.9,27.4,96
2019-11-27 16:40:21.349,23.9,27.4,96
2019-11-27 16:40:19.067,23.9,27.4,98
2019-11-27 16:40:16.790,23.9,27.4,98
2019-11-27 16:40:14.513,23.9,27.5,99
2019-11-27 16:40:12.236,23.9,27.5,96
2019-11-27 16:40:09.959,23.9,27.5,93
2019-11-27 16:40:07.677,23.9,27.6,95
2019-11-27 16:40:05.400,23.9,27.6,96
2019-11-27 16:40:03.122,23.9,27.6,96
2019-11-27 16:40:00.845,23.9,27.6,99
2019-11-27 16:39:58.564,23.9,27.6,99
2019-11-27 16:39:56.286,23.9,27.6,94
2019-11-27 16:39:54.009,23.9,27.6,101
2019-11-27 16:39:51.732,23.9,27.6,101
2019-11-27 16:39:49.454,23.9,27.6,101
2019-11-27 16:39:47.173,23.9,27.6,101
2019-11-27 16:39:44.895,23.9,27.5,102
2019-11-27 16:39:42.618,23.9,27.5,102
2019-11-27 16:39:40.341,23.9,27.4,102
2019-11-27 16:39:38.060,23.9,27.3,101
2019-11-27 16:39:35.782,23.9,27.3,101
2019-11-27 16:39:33.505,23.9,27.2,101
2019-11-27 16:39:31.227,23.9,27.2,100
2019-11-27 16:39:28.950,23.9,27.2,101
2019-11-27 16:39:26.669,23.9,27.1,101
2019-11-27 16:39:24.392,23.9,27.1,100
2019-11-27 16:39:22.114,23.9,27.1,100
2019-11-27 16:39:19.832,23.9,27.1,100
2019-11-27 16:39:17.555,23.9,27.1,100
2019-11-27 16:39:15.278,23.9,27.1,100
2019-11-27 16:39:12.997,23.9,27.0,110
2019-11-27 16:39:10.719,24.0,27.0,110
2019-11-27 16:39:08.441,23.9,27.0,105
2019-11-27 16:39:06.160,23.9,27.0,105
2019-11-27 16:39:03.883,23.9,27.0,103
2019-11-27 16:39:01.605,24.0,27.0,103
2019-11-27 16:38:59.324,23.9,27.0,104
2019-11-27 16:38:57.047,24.0,27.0,102
2019-11-27 16:38:54.769,24.0,27.0,101
2019-11-27 16:38:52.492,23.9,27.0,102
2019-11-27 16:38:50.210,24.0,27.0,102
2019-11-27 16:38:47.934,24.0,27.0,102
2019-11-27 16:38:45.656,24.0,27.0,101
2019-11-27 16:38:43.374,24.0,27.1,97
